2017-07-25 15:10:53, 73.2, 62.3, 79.7, 27, 111.0,14.8
2017-07-25 15:13:54, 73.2, 62.6, 79.7, 27, 111.0,15.6
2017-07-25 15:16:56, 73.4, 62.7, 79.7, 27, 111.0,15.1
2017-07-25 15:19:58, 73.4, 62.8, 79.5, 29, 111.0,15.5
2017-07-25 15:23:01, 73.4, 62.5, 79.5, 29, 111.0,15.5
2017-07-25 15:26:02, 73.4, 62.6, 79.5, 29, 113.0,15.6
2017-07-25 15:29:05, 73.6, 62.8, 80.2, 28, 113.0,15.1
2017-07-25 15:32:07, 73.4, 62.8, 80.2, 28, 113.0,14.4
2017-07-25 15:35:09, 73.6, 62.8, 80.2, 28, 113.0,14.8
2017-07-25 15:38:13, 73.6, 62.9, 80.6, 29, 111.0,14.6
2017-07-25 15:41:15, 73.8, 62.5, 80.6, 29, 111.0,14.9
2017-07-25 15:44:18, 73.8, 62.7, 80.6, 29, 111.0,15.0
2017-07-25 15:47:20, 73.8, 62.8, 80.6, 29, 109.0,14.8
2017-07-25 15:50:23, 73.8, 61.7, 80.6, 29, 109.0,14.8
2017-07-25 15:53:26, 73.8, 60.4, 80.6, 29, 107.0,15.5
2017-07-25 15:56:28, 73.9, 59.3, 80.6, 26, 107.0,16.1
2017-07-25 15:59:32, 73.9, 61.3, 80.6, 26, 109.0,15.6
2017-07-25 16:02:35, 73.9, 61.2, 80.6, 26, 109.0,15.9
2017-07-25 16:05:38, 73.9, 61.8, 80.6, 28, 109.0,16.4
2017-07-25 16:08:40, 73.9, 62.0, 80.6, 28, 111.0,16.1
2017-07-25 16:11:42, 73.9, 62.1, 80.6, 28, 111.0,15.4
2017-07-25 16:14:44, 73.9, 62.3, 81.0, 30, 111.0,16.1
2017-07-25 16:17:46, 73.9, 62.5, 81.0, 30, 111.0,14.9
2017-07-25 16:20:51, 74.1, 62.4, 81.0, 30, 111.0,15.2
2017-07-25 16:23:52, 73.9, 62.4, 81.0, 30, 111.0,15.0
2017-07-25 16:26:55, 73.9, 62.2, 81.0, 30, 109.0,15.4
2017-07-25 16:29:59, 74.1, 62.2, 81.0, 30, 109.0,15.6
2017-07-25 16:33:02, 74.1, 62.4, 80.6, 30, 109.0,15.3
2017-07-25 16:36:05, 74.1, 62.3, 80.6, 30, 109.0,15.6
2017-07-25 16:39:05, 74.1, 62.0, 80.6, 30, 109.0,15.5
2017-07-25 16:42:08, 74.1, 62.1, 80.1, 30, 109.0,15.5
2017-07-25 16:45:11, 74.3, 61.4, 80.1, 30, 109.0,15.6
2017-07-25 16:48:13, 74.3, 62.4, 80.1, 30, 109.0,15.9
2017-07-25 16:51:16, 74.3, 62.4, 79.9, 29, 109.0,15.8
2017-07-25 16:54:18, 74.3, 62.6, 79.9, 29, 107.0,15.9
2017-07-25 16:57:22, 74.3, 62.1, 79.9, 29, 107.0,16.0
2017-07-25 17:00:25, 74.3, 62.5, 79.9, 28, 107.0,16.2
2017-07-25 17:03:28, 74.3, 62.5, 79.9, 28, 107.0,17.0
2017-07-25 17:06:29, 74.3, 62.1, 79.9, 28, 107.0,16.7
2017-07-25 17:09:31, 74.5, 62.1, 81.0, 28, 107.0,16.2
2017-07-25 17:12:34, 74.5, 62.0, 81.0, 28, 107.0,15.9
2017-07-25 17:15:35, 74.5, 62.2, 81.0, 28, 107.0,16.2
2017-07-25 17:18:39, 74.5, 61.2, 81.9, 29, 107.0,16.5
2017-07-25 17:21:43, 74.7, 61.6, 81.9, 29, 105.0,16.4
2017-07-25 17:24:47, 74.5, 61.7, 81.9, 29, 105.0,16.3
2017-07-25 17:27:49, 74.5, 61.8, 82.4, 30, 105.0,16.4
2017-07-25 17:30:51, 74.5, 61.9, 82.4, 30, 105.0,16.5
